2043,53,20,16,292,2017-11-18,1
2044,1575,5,12,1370,2017-2-18,0
2045,1050,6,3,790,2017-2-24,0
2046,1072,17,11,1714,2017-3-3,0
2047,109,22,2,1450,2017-4-2,0
2048,318,11,1,151,2017-11-3,1
2049,1267,15,12,1295,2017-8-22,0
2050,77,14,5,1636,2017-7-23,0
2051,1883,18,9,1796,2017-8-22,1
2052,810,5,12,927,2017-1-15,0
2053,588,1,10,468,2017-10-11,1
2054,1165,5,11,169,2017-7-7,1
2055,316,14,2,522,2017-7-16,0
2056,561,22,20,165,2017-8-14,0
2057,943,10,16,1326,2017-12-10,1
2058,967,5,13,702,2017-4-18,0
2059,1776,6,2,112,2017-4-20,1
2060,501,9,1,1515,2017-7-16,0
2061,1296,9,8,357,2017-12-18,1
2062,788,6,14,990,2017-10-8,0
2063,708,19,6,962,2017-11-1,0
2064,1647,14,9,1964,2017-7-26,0
2065,1013,4,17,423,2017-10-16,1
2066,780,17,14,848,2017-12-2,1
2067,1239,20,14,499,2017-3-6,0
2068,1877,19,2,1776,2017-12-8,1
2069,618,20,17,1491,2017-12-26,1
2070,8,18,20,1863,2017-12-3,1
2071,1610,17,1,1924,2017-6-18,1
2072,1254,15,11,260,2017-12-11,1
2073,1903,20,16,680,2017-9-11,1
2074,1798,7,10,1576,2017-4-15,1
2075,481,14,4,601,2017-7-7,1
2076,771,13,7,773,2017-1-16,0
2077,1417,23,17,164,2017-11-2,0
2078,468,13,5,573,2017-1-20,0
2079,1109,1,1,1843,2017-4-23,1
2080,1350,10,13,336,2017-8-2,1
2081,351,14,15,692,2017-12-8,0
2082,1886,5,9,1337,2017-1-4,1
2083,954,18,5,1348,2017-5-26,0
2084,442,5,14,164,2017-8-13,1
2085,885,2,12,591,2017-4-23,0
2086,1360,16,13,209,2017-10-19,1
2087,395,2,13,602,2017-10-16,0
2088,1283,21,18,1194,2017-10-22,1
2089,1469,17,12,1779,2017-5-21,0
2090,623,4,15,1524,2017-11-20,1
2091,1493,6,16,925,2017-8-1,0
2092,1403,13,11,235,2017-12-22,1
2093,1949,20,9,524,2017-10-14,1
2094,931,1,12,1610,2017-2-8,0
2095,1781,11,5,767,2017-7-18,0
2096,1064,10,10,1528,2017-6-23,1
2097,585,11,12,1455,2017-4-5,1
2098,1100,20,11,1878,2017-7-17,1
2099,630,13,10,1815,2017-6-3,1
2100,465,2,11,649,2017-3-18,1
2101,314,14,10,1541,2017-10-27,1
2102,1529,8,10,1583,2017-2-20,0
2103,1459,4,15,1498,2017-9-1,1
2104,1101,23,20,866,2017-12-15,1
2105,1022,13,16,1513,2017-2-1,0
2106,191,18,13,1076,2017-11-1,0
2107,1019,10,16,342,2017-2-25,1
2108,1793,7,4,1479,2017-3-24,1
2109,996,10,9,1122,2017-5-19,0
2110,1390,13,18,1411,2017-2-22,0
2111,850,8,15,946,2017-5-18,0
2112,1902,22,19,533,2017-8-21,0
2113,1027,5,10,1419,2017-11-23,1
2114,498,22,16,589,2017-10-20,0
2115,1689,21,6,909,2017-1-25,0
2116,1726,18,10,570,2017-6-2,0
2117,57,19,13,239,2017-2-21,0
2118,509,11,9,486,2017-11-26,0
2119,832,23,14,587,2017-11-20,1
2120,198,2,2,1117,2017-2-4,1
2121,202,17,19,1334,2017-9-6,0
2122,66,5,14,1234,2017-10-24,0
2123,1209,8,15,711,2017-1-9,1
2124,1867,7,18,1791,2017-12-22,0
2125,1301,12,17,231,2017-3-6,0
2126,264,2,10,1511,2017-7-24,0
2127,429,2,10,1559,2017-9-28,0
2128,1543,21,12,1184,2017-6-7,0
2129,41,5,8,753,2017-2-16,1
2130,659,8,4,1821,2017-5-19,1
2131,286,16,13,193,2017-4-5,0
2132,1199,19,4,262,2017-3-9,0
2133,481,23,20,277,2017-10-17,0
2134,1596,3,12,1672,2017-4-2,0
2135,265,1,18,1391,2017-11-23,0
2136,980,2,7,357,2017-2-9,1
2137,1111,17,7,979,2017-10-27,0
2138,1978,11,12,1869,2017-6-8,0
2139,889,10,1,1966,2017-6-16,0
2140,1560,10,3,1583,2017-9-27,0
2141,275,16,18,1730,2017-8-18,1
2142,1923,7,4,655,2017-8-12,0
2143,231,15,19,1148,2017-5-7,0
2144,1135,19,1,955,2017-11-21,1
2145,1073,22,6,409,2017-12-18,0
2146,366,12,20,1531,2017-12-18,1
2147,93,3,16,843,2017-7-26,1
2148,190,4,13,1905,2017-11-2,0
2149,967,5,10,935,2017-6-28,0
2150,616,14,17,183,2017-11-11,0
2151,485,16,5,746,2017-4-27,1
2152,314,21,16,348,2017-9-4,1
2153,489,17,11,1005,2017-3-19,0
2154,1426,1,17,1080,2017-8-21,0
2155,1814,17,19,228,2017-5-20,1
2156,743,14,20,984,2017-5-2,0
2157,1633,17,2,1562,2017-11-17,0
2158,1605,4,1,653,2017-9-22,0
2159,1790,22,20,1433,2017-9-5,1
2160,1539,15,19,1283,2017-6-21,0
2161,1593,5,13,696,2017-2-9,0
2162,601,3,18,1531,2017-5-3,0
2163,594,10,9,1633,2017-7-19,0
2164,550,6,3,497,2017-3-24,1
2165,1313,3,4,1547,2017-8-10,1
2166,161,11,20,1535,2017-7-15,1
2167,279,13,18,1343,2017-6-24,0
2168,470,23,11,973,2017-7-26,0
2169,407,14,5,765,2017-9-12,0
2170,1595,14,4,395,2017-12-4,1
2171,385,9,14,643,2017-1-17,1
2172,38,22,10,827,2017-12-17,1
2173,1755,19,20,1760,2017-2-4,1
2174,1768,3,10,1481,2017-7-11,0
2175,755,5,13,556,2017-9-18,1
2176,122,7,14,1035,2017-10-16,0
2177,329,4,9,1630,2017-1-20,0
2178,236,5,3,1896,2017-4-27,1
2179,480,16,12,969,2017-9-14,0
2180,927,1,18,1364,2017-7-24,1
2181,1539,18,6,1805,2017-10-19,0
2182,1062,17,10,1416,2017-6-5,0
2183,1895,8,3,304,2017-10-1,0
2184,165,7,19,1057,2017-3-28,1
2185,259,3,11,579,2017-5-5,0
2186,337,6,12,517,2017-5-1,0
2187,326,21,3,956,2017-2-5,0
2188,1954,8,2,405,2017-9-16,0
2189,307,3,12,1436,2017-9-3,0
2190,502,17,18,284,2017-1-24,1
2191,606,22,6,327,2017-6-4,1
2192,1096,13,4,1774,2017-11-11,0
2193,1129,16,15,248,2017-9-28,0
2194,104,15,18,1577,2017-7-21,0
2195,869,19,4,1217,2017-11-23,1
2196,260,4,3,1219,2017-9-1,1
2197,1910,20,1,688,2017-6-5,0
2198,816,22,11,726,2017-2-24,1
2199,1500,5,12,425,2017-8-17,1
2200,741,13,20,658,2017-6-28,1
2201,713,8,15,404,2017-12-9,1
2202,277,3,1,757,2017-7-12,1
2203,884,12,5,415,2017-4-6,1
2204,537,23,14,173,2017-9-21,1
2205,156,2,4,345,2017-3-10,0
2206,1713,22,7,1396,2017-4-12,0
2207,1494,13,3,1192,2017-9-16,0
2208,359,16,3,117,2017-5-21,0
2209,1765,5,13,1975,2017-8-18,1
2210,189,5,16,1542,2017-6-10,0
2211,1935,10,3,845,2017-11-2,0
2212,257,18,17,828,2017-6-5,0
2213,206,1,11,1711,2017-4-17,0
2214,682,8,20,908,2017-4-6,0
2215,761,9,8,751,2017-10-11,1
2216,1665,12,14,1946,2017-2-15,0
2217,1713,10,1,1994,2017-10-20,0
2218,558,17,16,120,2017-10-22,1
2219,504,3,12,1760,2017-5-7,1
2220,1145,20,5,500,2017-6-13,1
2221,916,1,2,1418,2017-10-24,1
2222,1231,4,1,1942,2017-12-28,0
2223,1271,14,20,186,2017-8-18,0
2224,728,23,10,1184,2017-11-10,0
2225,1854,16,15,325,2017-8-10,1
2226,795,8,1,620,2017-5-17,0
2227,1451,5,13,1245,2017-5-9,1
2228,1700,16,8,1192,2017-10-10,0
2229,1419,3,11,1493,2017-11-21,1
2230,251,3,15,1728,2017-2-15,0
2231,1347,21,6,1774,2017-4-5,1
2232,906,17,12,1588,2017-10-18,0
2233,274,2,13,1715,2017-10-10,0
2234,1172,6,5,448,2017-12-20,1
2235,1802,6,4,1476,2017-9-12,1
2236,1668,23,11,282,2017-11-5,0
2237,1307,1,17,1784,2017-6-10,1
2238,699,20,5,1746,2017-12-23,1
2239,6,21,12,1479,2017-4-14,0
2240,1533,11,9,1624,2017-4-22,0
2241,1895,7,19,1483,2017-6-20,0
2242,1489,16,11,1027,2017-1-16,0
2243,1097,1,3,1848,2017-6-15,1
2244,1097,8,11,1391,2017-3-4,0
2245,914,4,19,147,2017-9-5,1
2246,1001,4,6,1864,2017-7-27,0
2247,1675,23,13,1352,2017-10-28,0
2248,1581,14,15,1800,2017-9-10,1
2249,43,6,3,164,2017-8-12,1
2250,401,9,7,884,2017-8-21,1
2251,1047,9,7,732,2017-8-15,0
2252,1122,12,4,1392,2017-8-26,0
2253,1836,6,11,1414,2017-12-8,1
2254,1782,4,12,105,2017-11-6,1
2255,853,6,8,965,2017-3-18,0
2256,767,9,5,1102,2017-9-26,1
2257,1706,13,19,1887,2017-11-24,0
2258,1445,11,7,412,2017-1-25,1
2259,1734,23,10,682,2017-7-27,0
2260,204,13,4,347,2017-4-8,1
2261,908,17,13,1299,2017-11-8,1
2262,1885,6,10,384,2017-9-10,1
2263,334,11,2,1120,2017-2-11,1
2264,198,20,5,120,2017-9-18,0
2265,1723,1,13,634,2017-12-22,1
2266,689,9,7,925,2017-11-28,1
2267,1444,20,2,1885,2017-5-23,1
2268,1902,16,12,1420,2017-2-20,0
2269,1707,19,17,736,2017-3-18,1
2270,1084,9,1,1517,2017-4-17,1
2271,1020,12,9,109,2017-3-11,1
2272,1896,22,7,1839,2017-6-16,1
2273,987,19,7,1457,2017-5-28,1
2274,1057,3,18,428,2017-1-1,1
2275,1618,20,6,140,2017-11-15,0
2276,451,11,9,510,2017-9-20,0
2277,810,20,13,1796,2017-9-20,0
2278,69,20,16,617,2017-2-25,0
2279,592,19,7,318,2017-6-3,0
2280,1683,13,12,107,2017-11-3,0
2281,467,20,13,560,2017-4-3,0
2282,1520,11,10,1447,2017-8-8,0
2283,571,11,16,1848,2017-7-6,0
2284,1515,22,19,1219,2017-2-9,1
2285,262,20,11,707,2017-3-14,0
2286,915,8,10,919,2017-2-25,0
2287,1913,12,17,1254,2017-1-2,0
2288,1370,16,17,814,2017-10-27,0
2289,1516,17,6,1698,2017-1-7,0
2290,1076,21,17,575,2017-10-1,1
2291,1275,13,13,898,2017-4-11,1
2292,1075,7,13,752,2017-11-1,0
2293,463,12,18,260,2017-4-27,1
2294,1416,16,9,276,2017-10-4,1
2295,541,21,20,638,2017-8-8,0
2296,598,23,15,555,2017-9-27,1
2297,1362,10,15,1915,2017-12-22,1
2298,1399,11,19,376,2017-7-7,0
2299,81,18,10,428,2017-6-19,0
2300,1541,12,9,1868,2017-4-16,1
2301,599,1,11,1853,2017-10-6,1
2302,1604,19,16,488,2017-8-11,1
2303,590,3,6,1836,2017-2-19,0
2304,1975,10,20,1875,2017-10-2,1
2305,653,6,9,784,2017-1-18,1
2306,121,10,16,1593,2017-11-24,1
2307,764,18,6,816,2017-6-16,0
2308,721,11,15,1895,2017-12-25,0
2309,1636,11,6,1165,2017-5-12,1
2310,914,23,18,1800,2017-9-24,1
2311,1265,19,10,760,2017-6-10,0
2312,664,15,3,1542,2017-6-3,1
2313,507,19,5,1144,2017-6-24,1
2314,1435,4,9,1016,2017-11-25,1
2315,201,9,5,1299,2017-6-20,1
2316,1600,20,18,1517,2017-6-15,1
2317,41,22,8,1728,2017-4-4,1
2318,482,2,11,236,2017-8-25,1
2319,964,20,8,983,2017-2-7,0
2320,970,19,10,1933,2017-3-1,0
2321,879,22,7,1689,2017-1-24,0
2322,1652,17,20,1628,2017-10-8,0
2323,777,14,11,1706,2017-8-14,0
2324,1161,9,14,448,2017-6-17,1
2325,1966,15,18,558,2017-12-16,1
2326,755,11,18,1792,2017-10-17,0
2327,1469,4,2,1596,2017-5-7,1
2328,557,2,19,1721,2017-5-7,0
2329,775,5,18,139,2017-12-28,0
2330,1421,17,6,1069,2017-4-12,1
2331,1207,13,7,1063,2017-9-1,0
2332,116,15,10,534,2017-9-26,0
2333,782,13,3,829,2017-8-15,1
2334,1691,21,1,1326,2017-6-9,0
2335,566,9,3,1610,2017-2-20,0
2336,1710,20,12,1026,2017-4-5,0
2337,615,15,3,244,2017-11-26,1
2338,163,1,6,701,2017-9-12,1
2339,1836,11,11,1777,2017-5-25,1
2340,1371,14,19,797,2017-2-18,0
2341,1654,4,4,377,2017-6-21,0
2342,1894,4,9,1854,2017-7-8,0
2343,376,13,19,1991,2017-12-24,1
2344,1103,9,3,164,2017-11-2,0
2345,36,23,13,1443,2017-10-23,0
2346,1562,3,15,1368,2017-4-18,1
2347,1119,6,10,1601,2017-6-28,1
2348,286,23,12,502,2017-7-19,0
2349,714,7,10,1805,2017-1-6,0
2350,1904,21,20,207,2017-9-25,0
2351,956,18,12,1549,2017-8-14,0
2352,103,13,11,158,2017-12-22,0
2353,169,9,16,773,2017-3-5,1
2354,1891,12,5,797,2017-6-12,1
2355,692,12,14,657,2017-3-2,1
2356,1976,13,3,1054,2017-9-3,0
2357,1168,7,19,1998,2017-1-3,1
2358,1195,7,8,290,2017-11-10,1
2359,1688,9,8,111,2017-8-1,0
2360,1050,8,4,1545,2017-9-7,0
2361,1059,23,2,448,2017-12-19,0
2362,1412,16,15,364,2017-12-1,0
2363,1757,21,17,1183,2017-1-27,1
2364,1573,13,6,714,2017-12-15,1
2365,562,21,8,496,2017-12-16,1
2366,1091,2,6,816,2017-4-22,0
2367,208,8,18,927,2017-3-19,0
2368,1141,12,3,446,2017-12-17,0
2369,1424,22,5,1088,2017-12-4,0
2370,1430,3,8,1675,2017-10-10,1
2371,1818,10,4,200,2017-12-23,0
2372,977,10,9,1318,2017-2-28,0
2373,62,20,7,132,2017-4-8,1
2374,1894,4,18,415,2017-11-3,1
2375,905,1,4,1932,2017-6-15,1
2376,901,3,13,1000,2017-10-9,1
2377,852,22,15,1565,2017-4-24,0
2378,255,13,5,1894,2017-4-20,1
2379,502,11,16,517,2017-4-23,1
2380,755,6,15,1275,2017-6-18,1
2381,1782,3,2,1508,2017-7-27,1
2382,119,11,12,1906,2017-10-17,1
2383,937,18,4,146,2017-7-16,1
2384,1165,8,4,1519,2017-10-4,1
2385,1656,14,1,505,2017-2-17,0
2386,90,20,14,103,2017-6-22,0
2387,183,18,15,1660,2017-10-27,1
2388,300,4,14,1995,2017-12-2,1
2389,1488,6,14,1757,2017-10-7,1
2390,1380,5,6,1720,2017-7-17,0
2391,1935,22,17,515,2017-9-17,1
2392,877,11,19,989,2017-12-26,0
2393,1510,8,13,1352,2017-5-2,0
2394,1341,18,9,1629,2017-4-18,1
2395,1876,14,9,1027,2017-10-11,1
2396,1975,8,20,350,2017-6-3,0
2397,115,21,9,1706,2017-11-15,0
2398,156,9,4,1554,2017-5-18,1
2399,1979,1,19,1619,2017-5-14,0
2400,1640,23,20,449,2017-2-22,0
2401,1048,21,6,1491,2017-2-11,0
2402,1640,21,14,208,2017-12-14,0
2403,499,21,19,1687,2017-1-5,1
2404,880,22,8,583,2017-4-17,0
2405,1782,20,9,755,2017-12-26,1
2406,638,21,8,341,2017-2-5,1
2407,1857,7,18,1482,2017-7-7,0
2408,597,22,19,501,2017-12-3,1
2409,1707,10,9,205,2017-3-14,1
2410,1705,9,15,357,2017-7-14,1
2411,19,2,19,615,2017-9-13,0
2412,1375,14,18,753,2017-2-7,1
2413,437,20,9,1240,2017-9-27,0
2414,100,11,4,1558,2017-11-19,1
2415,82,18,11,509,2017-4-16,1
2416,133,10,16,752,2017-1-12,1
2417,1707,3,16,1996,2017-8-12,0
2418,1337,2,5,1027,2017-5-20,0
2419,569,5,2,566,2017-8-23,1
2420,915,23,8,338,2017-2-22,0
2421,1381,1,11,854,2017-9-10,0
2422,1791,16,3,922,2017-1-27,0
2423,1012,14,7,1463,2017-5-17,1
2424,1092,7,9,1784,2017-7-28,1
2425,894,14,10,1278,2017-11-7,0
2426,693,14,20,1762,2017-8-19,0
2427,471,18,9,1344,2017-8-13,1
2428,1143,23,8,296,2017-6-18,0
2429,108,15,1,439,2017-1-1,1
2430,1798,4,4,572,2017-12-23,0
2431,1596,23,5,1943,2017-1-9,0
2432,5,10,8,1784,2017-2-3,0
2433,334,11,20,1554,2017-12-9,1
2434,296,12,18,197,2017-7-24,0
2435,1030,17,7,1835,2017-8-3,0
2436,1900,11,13,871,2017-1-14,1
2437,972,20,3,1297,2017-9-20,0
2438,435,10,5,1353,2017-6-24,1
2439,1820,22,4,833,2017-9-26,0
2440,1556,16,17,1269,2017-5-2,1
2441,720,16,9,717,2017-12-18,1
2442,1257,23,4,1192,2017-5-17,1
2443,1352,13,9,381,2017-2-1,1
2444,1380,16,19,1733,2017-1-19,1
2445,496,4,7,912,2017-12-12,0
2446,966,6,12,210,2017-5-2,0
2447,1126,16,14,1823,2017-1-4,1
2448,79,2,2,1315,2017-5-17,0
2449,236,19,16,210,2017-5-23,1
2450,288,3,5,321,2017-10-2,0
2451,387,21,3,1833,2017-12-13,1
2452,111,10,7,1872,2017-2-17,1
2453,1012,12,11,1854,2017-4-5,1
2454,822,23,12,681,2017-1-7,1
2455,1129,7,3,725,2017-5-23,0
2456,1856,8,15,1339,2017-10-19,1
2457,1079,18,1,1881,2017-3-5,0
2458,602,18,7,217,2017-2-13,0
2459,1600,7,2,427,2017-3-4,0
2460,521,6,4,1747,2017-6-19,1
2461,1120,12,10,276,2017-1-19,0
2462,1889,9,16,1294,2017-9-18,0
2463,129,18,2,631,2017-7-14,1
2464,1455,10,15,1727,2017-1-3,0
2465,484,8,1,1623,2017-11-21,1
2466,1487,13,9,1509,2017-7-13,0
2467,1688,8,4,1924,2017-11-12,0
2468,170,2,10,754,2017-1-19,1
2469,1311,22,6,899,2017-2-2,1
2470,549,15,17,1617,2017-8-3,0
2471,103,7,16,1564,2017-11-2,0
2472,1496,18,1,1329,2017-2-26,1
2473,853,20,7,1577,2017-7-10,0
2474,100,17,15,1841,2017-11-18,1
2475,68,8,1,1657,2017-1-4,1
2476,1009,14,14,542,2017-3-24,0
2477,1564,23,18,1052,2017-9-2,1
2478,1177,11,12,1492,2017-9-9,0
2479,790,17,18,1055,2017-7-7,0
2480,304,19,15,546,2017-12-17,1
2481,1161,11,10,657,2017-12-20,1
2482,1662,10,19,1387,2017-10-28,0
2483,732,22,12,552,2017-2-6,0
2484,795,15,13,1867,2017-12-22,1
2485,903,21,14,642,2017-11-26,0
2486,817,17,1,364,2017-6-27,0
2487,1424,18,9,1994,2017-12-8,0
2488,10,10,9,1818,2017-1-21,0
2489,1360,15,20,1306,2017-2-23,0
2490,1121,23,8,632,2017-12-5,0
2491,1579,21,4,220,2017-5-9,0
2492,1479,12,11,151,2017-3-13,0
2493,1066,14,5,1015,2017-8-26,0
2494,1830,7,16,888,2017-11-9,0
2495,1866,9,4,371,2017-9-11,0
2496,659,18,9,1300,2017-4-6,0
2497,534,15,20,450,2017-1-14,0
2498,1964,8,2,1650,2017-9-13,0
2499,281,4,16,706,2017-2-20,0
2500,1539,4,9,1496,2017-2-18,0
2501,1256,18,7,1585,2017-2-5,0
2502,78,12,4,1741,2017-8-25,1
2503,128,9,6,991,2017-2-16,0
2504,1834,6,18,410,2017-11-16,0
2505,1022,15,3,1886,2017-3-28,0
2506,213,6,7,1282,2017-12-15,0
2507,58,15,19,1867,2017-1-4,1
2508,923,11,20,472,2017-5-11,1
2509,1595,4,9,254,2017-10-16,1
2510,1583,19,18,1081,2017-1-11,0
2511,927,20,15,920,2017-7-20,0
2512,367,6,4,1545,2017-10-4,0
2513,1232,12,14,1325,2017-5-22,1
2514,1369,6,15,674,2017-7-16,1
2515,1786,17,18,1222,2017-5-26,0
2516,1909,6,6,1491,2017-2-2,0
2517,1257,9,20,506,2017-3-19,1
2518,1561,13,1,1983,2017-10-15,0
2519,1831,2,7,611,2017-5-19,1
2520,980,10,15,1544,2017-4-26,0
2521,55,1,17,1619,2017-1-5,1
2522,346,21,13,1881,2017-4-20,1
2523,1758,11,5,429,2017-6-7,0
2524,1489,12,19,1058,2017-4-7,1
2525,1616,10,11,1586,2017-12-21,1
2526,317,14,11,577,2017-12-11,0
2527,1145,20,5,1909,2017-3-5,1
2528,181,17,3,1807,2017-5-18,1
2529,145,3,18,1817,2017-6-20,0
2530,576,19,4,363,2017-3-3,1
2531,288,20,3,1961,2017-12-19,1
2532,167,22,2,645,2017-2-10,0
2533,914,13,2,1043,2017-3-25,0
2534,1760,1,7,440,2017-1-23,0
2535,1625,3,9,1923,2017-10-21,0
2536,327,10,1,797,2017-7-2,0
2537,1582,16,10,200,2017-10-10,0
2538,1976,22,19,311,2017-5-19,0
2539,23,4,10,1656,2017-11-15,1
2540,410,6,10,1333,2017-5-15,1
2541,738,20,16,1500,2017-2-28,1
2542,1058,12,1,1307,2017-8-21,1
2543,67,2,18,1881,2017-5-10,0
2544,691,15,4,1512,2017-7-17,0
2545,1979,6,7,143,2017-12-24,0
2546,1592,21,20,1598,2017-11-17,0
2547,460,11,8,1791,2017-12-5,0
2548,1690,21,5,1650,2017-1-19,0
2549,1245,10,16,1138,2017-3-23,1
2550,1409,23,6,635,2017-7-10,1
2551,1541,7,5,1721,2017-10-5,1
2552,1910,4,14,208,2017-1-22,0
2553,961,11,17,1445,2017-3-10,1
2554,772,9,1,1831,2017-3-21,1
2555,1026,20,13,1311,2017-6-18,0
2556,977,17,9,264,2017-6-18,0
2557,448,8,15,1490,2017-8-13,0
2558,390,17,4,293,2017-11-25,1
2559,9,21,6,1117,2017-3-25,0
2560,526,21,1,1953,2017-11-28,1
2561,1322,13,3,1562,2017-12-14,0
2562,214,21,18,411,2017-5-25,1
2563,924,19,4,1155,2017-4-28,1
2564,1560,4,20,497,2017-8-8,1
2565,261,2,10,363,2017-6-23,1
2566,54,23,7,610,2017-8-6,0
2567,1681,21,14,1025,2017-9-4,1
2568,1408,7,15,602,2017-3-26,1
2569,1007,2,12,242,2017-6-11,0
2570,14,22,16,1239,2017-9-16,1
2571,639,11,8,1291,2017-8-17,0
2572,1967,8,14,188,2017-4-7,0
2573,661,19,8,175,2017-11-16,1
2574,57,14,18,249,2017-11-24,0
2575,1083,2,18,314,2017-11-8,1
2576,31,23,9,1894,2017-7-27,1
2577,492,1,18,1590,2017-5-2,1
2578,1466,3,18,939,2017-12-24,0
2579,1593,11,19,987,2017-7-7,1
2580,841,15,8,1200,2017-11-9,0
2581,983,17,8,1559,2017-7-15,0
2582,4,2,4,1725,2017-2-4,0
2583,63,19,13,1537,2017-12-13,1
2584,869,15,18,1036,2017-8-16,0
2585,1592,20,12,1421,2017-10-9,1
2586,1671,15,4,133,2017-10-17,0
2587,910,17,6,378,2017-8-26,0
2588,976,17,15,916,2017-2-25,1
2589,834,7,17,1423,2017-11-14,0
2590,907,7,18,1423,2017-6-24,1
2591,1867,23,17,1493,2017-7-2,1
2592,1265,12,11,122,2017-2-7,0
2593,1616,11,7,456,2017-7-20,0
2594,1646,6,16,508,2017-12-24,1
2595,1160,6,11,109,2017-10-24,1
2596,1564,21,10,1663,2017-7-28,1
2597,681,7,17,1752,2017-4-3,0
2598,1918,4,7,329,2017-9-11,0
2599,1711,13,4,788,2017-5-22,1
2600,1764,21,5,527,2017-12-9,1
2601,904,19,3,1756,2017-4-16,0
2602,684,10,10,177,2017-1-17,1
2603,1892,21,16,1298,2017-2-12,1
2604,1970,9,12,1757,2017-7-27,1
2605,1769,7,17,1776,2017-3-27,1
2606,587,14,8,924,2017-3-25,1
2607,1486,5,5,1068,2017-11-20,0
2608,662,6,20,1087,2017-5-21,1
2609,831,6,4,1970,2017-4-18,1
2610,81,13,9,1766,2017-5-7,1
2611,884,21,17,872,2017-3-16,0
2612,315,19,14,199,2017-10-8,0
2613,968,16,9,1248,2017-4-5,0
2614,1712,13,17,828,2017-12-8,1
2615,1886,16,11,1947,2017-12-21,1
2616,1441,13,11,725,2017-11-27,0
2617,57,12,19,1541,2017-5-25,0
2618,659,8,8,1704,2017-7-17,1
2619,1032,7,16,1517,2017-9-23,1
2620,354,9,5,1121,2017-9-23,1
2621,676,23,13,1698,2017-4-5,0
2622,1155,3,3,898,2017-8-27,1
2623,774,4,15,1371,2017-7-3,0
2624,78,12,2,1560,2017-6-15,0
2625,348,17,11,1104,2017-5-21,1
2626,1366,1,18,1301,2017-7-6,1
2627,784,9,7,1785,2017-1-28,0
2628,1287,20,11,1468,2017-7-7,1
2629,1735,2,5,1648,2017-8-22,1
2630,486,19,16,1879,2017-11-24,1
2631,1887,22,14,514,2017-10-6,0
2632,1151,15,19,1644,2017-8-21,0
2633,176,5,10,481,2017-12-21,0
2634,123,5,10,1604,2017-7-7,0
2635,258,20,18,882,2017-3-6,0
2636,737,8,14,539,2017-9-26,1
2637,1158,14,4,1093,2017-3-13,1
2638,923,11,18,1278,2017-8-17,0
2639,972,6,13,597,2017-2-7,1
2640,1073,16,1,788,2017-2-26,0
2641,1862,19,1,780,2017-12-25,1
2642,1412,12,16,348,2017-1-10,0
2643,1343,1,13,1096,2017-2-12,1
2644,100,20,10,1803,2017-11-21,0
2645,144,9,10,1387,2017-12-20,1
2646,1059,12,15,1163,2017-9-24,0
2647,1198,11,6,362,2017-3-16,1
2648,184,11,16,666,2017-3-26,1
2649,228,14,8,1925,2017-2-5,0
2650,613,15,2,1819,2017-11-17,0
2651,116,3,3,1980,2017-10-23,1
2652,1855,12,10,363,2017-3-25,0
2653,1294,15,5,346,2017-9-12,0
2654,438,2,6,1473,2017-2-27,0
2655,1128,21,11,401,2017-1-12,0
2656,1483,10,8,1451,2017-2-23,1
2657,234,14,10,594,2017-11-5,0
2658,1163,21,2,1627,2017-12-15,0
2659,110,15,1,154,2017-2-20,1
2660,37,13,14,1612,2017-12-20,0
2661,953,12,7,362,2017-9-21,0
2662,905,3,12,826,2017-12-17,0
2663,1589,8,14,445,2017-4-7,0
2664,1333,18,11,538,2017-3-21,1
2665,1477,8,6,1616,2017-1-15,0
2666,1902,15,4,180,2017-7-7,1
2667,1380,22,18,1101,2017-2-27,1
2668,1567,21,5,1017,2017-9-5,1
2669,1222,18,15,935,2017-7-24,1
2670,93,18,7,101,2017-8-25,0
2671,723,23,17,657,2017-7-23,0
2672,331,5,4,509,2017-6-27,1
2673,1362,7,6,1003,2017-2-23,1
2674,423,4,9,205,2017-11-17,0
2675,1049,13,11,421,2017-11-3,1
2676,1838,3,4,1164,2017-9-8,1
2677,926,9,8,460,2017-1-20,0
2678,1733,17,9,1134,2017-3-18,1
2679,425,20,5,226,2017-5-24,1
2680,1420,10,2,793,2017-3-16,0
2681,85,3,14,620,2017-8-3,0
2682,1714,11,3,1229,2017-6-10,0
2683,805,16,17,1548,2017-8-2,0
2684,1530,8,15,1205,2017-4-19,1
2685,888,18,17,141,2017-11-20,1
2686,748,16,11,320,2017-9-2,1
2687,1028,18,13,663,2017-11-3,0
2688,792,11,13,1036,2017-3-19,1
2689,431,13,3,1073,2017-6-11,1
2690,1368,2,3,494,2017-9-12,0
2691,1258,1,13,367,2017-7-7,1
2692,216,15,13,942,2017-10-13,1
2693,661,4,7,202,2017-10-1,1
2694,745,9,4,292,2017-5-19,1
2695,536,13,7,1084,2017-6-27,0
2696,818,12,18,1946,2017-6-3,1
2697,1916,22,18,176,2017-7-7,1
2698,1480,13,12,383,2017-2-25,1
2699,546,13,4,1155,2017-9-23,1
2700,709,19,11,137,2017-2-19,0
2701,991,5,7,607,2017-10-23,1
2702,546,17,19,1299,2017-9-8,1
2703,1792,6,13,592,2017-6-28,0
2704,22,19,10,1262,2017-4-6,0
2705,1618,16,3,1264,2017-7-1,1
2706,600,1,1,1361,2017-7-3,0
2707,1057,13,19,1678,2017-9-16,1
2708,1103,3,20,1629,2017-11-13,1
